Datetime,Open,High,Low,Close,Volume,RSI_14,ATR_50,EMA_20,EMA_50,dist_ema20_pct,dist_ema50_pct,VWAP_20,dist_vwap_pct,MACD_line,MACD_signal,MACD_hist,RVOL_20,ER_Kaufman_10,Gap_pct,ADX_14,ROC_10,Momentum_10,Volatility_20,SMA_10,dist_bb_upper_pct,dist_bb_lower_pct,Candle_Body,Candle_Range,Upper_Wick,Lower_Wick
2023-07-31 09:30:00-04:00,27.0,27.149999618530273,26.572500228881836,26.625,380718,59.999983045775565,0.6571800231933593,26.625,26.625,0.0,0.0,26.570147465677124,1.335528046435627,0.0,0.0,0.0,1.083651847868738,-0.09090888073288443,0.0,100.0,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.375,0.5774993896484375,0.14999961853027344,0.05249977111816406
2023-07-31 10:30:00-04:00,26.625,27.0,26.549999237060547,26.924999237060547,187544,59.999983045775565,0.6571800231933593,26.65357135591053,26.63676467596316,1.0183546419561813,1.0820929816506109,26.570147465677124,1.335528046435627,0.02393156307035582,0.004786312614071165,0.01914525045628466,1.083651847868738,-0.09090888073288443,0.0,100.0,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.2999992370605469,0.4500007629394531,0.07500076293945312,0.07500076293945312
2023-07-31 11:30:00-04:00,26.924999237060547,27.149999618530273,26.849998474121094,27.07499885559082,329012,59.999983045775565,0.6571800231933593,26.693707308261033,26.653950330066206,1.4283948757158493,1.5796852635748457,26.570147465677124,1.335528046435627,0.054374420366407605,0.014703934164538452,0.03967048620186915,1.083651847868738,-0.09090888073288443,0.0,96.93202681258249,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.14999961853027344,0.3000011444091797,0.07500076293945312,0.07500076293945312
2023-07-31 12:30:00-04:00,27.07499885559082,27.149999618530273,26.549999237060547,26.924999237060547,149949,59.999983045775565,0.6571800231933593,26.715735111003845,26.664579698967945,0.7832991500597304,0.9766497017115248,26.570147465677124,1.335528046435627,0.06564022878834663,0.02489119308930009,0.040749035699046546,1.083651847868738,-0.09090888073288443,0.0,89.58396178956828,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.14999961853027344,0.6000003814697266,0.07500076293945312,0.375
2023-07-31 13:30:00-04:00,27.0,27.0,26.849998474121094,26.849998474121094,114108,59.999983045775565,0.6571800231933593,26.728522097967392,26.671851023483757,0.45448220334987877,0.667923086704717,26.570147465677124,1.335528046435627,0.0677357132287355,0.03346009711718718,0.03427561611154833,1.083651847868738,-0.09090888073288443,0.0027855437349918045,83.21563876962263,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.15000152587890625,0.15000152587890625,0.0,0.0
2023-07-31 14:30:00-04:00,26.849998474121094,26.849998474121094,26.69999885559082,26.69999885559082,102113,59.999983045775565,0.6571800231933593,26.725805598693434,26.672954860036974,-0.09656114202924186,0.10139107457631304,26.570147465677124,1.335528046435627,0.0566397760473798,0.038096032903225704,0.018543743144154093,1.083651847868738,-0.09090888073288443,0.0,80.0922170159169,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.14999961853027344,0.14999961853027344,0.0,0.0
2023-07-31 15:30:00-04:00,26.69999885559082,27.0,26.625,27.0,337259,59.999983045775565,0.6571800231933593,26.751919351198822,26.685780159643368,0.9273377567582299,1.1774804351863144,26.570147465677124,1.335528046435627,0.0712326256610396,0.044723351454788486,0.02650927420625112,1.083651847868738,-0.09090888073288443,0.0,71.78752740008643,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.3000011444091797,0.375,0.0,0.07499885559082031
2023-08-01 09:30:00-04:00,25.80000114440918,27.0,25.19999885559082,26.87700080871582,381150,59.999983045775565,0.6571800231933593,26.763831870962346,26.6932790086266,0.42284280628835674,0.6882698825792279,26.570147465677124,1.335528046435627,0.07204210083242302,0.05018710133031539,0.021854999502107626,1.083651847868738,-0.09090888073288443,-0.04444440205891927,72.72468143762748,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,1.0769996643066406,1.8000011444091797,0.12299919128417969,0.6000022888183594
2023-08-01 10:30:00-04:00,26.924999237060547,27.0,26.578500747680664,26.625,109811,59.999983045775565,0.6571800231933593,26.75060978801355,26.690601400445164,-0.46955859701498065,-0.24578464704084943,26.570147465677124,1.335528046435627,0.05175268380894238,0.05050021782604079,0.0012524659829015877,1.083651847868738,-0.09090888073288443,0.0017858550768492505,73.53688160349638,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.2999992370605469,0.42149925231933594,0.07500076293945312,0.04649925231933594
2023-08-01 11:30:00-04:00,26.625,26.69999885559082,26.399999618530273,26.475000381469727,105124,59.999983045775565,0.6571800231933593,26.724361273104613,26.68214645852456,-0.9330845706155113,-0.7763471255089123,26.570147465677124,1.335528046435627,0.023300861200556966,0.04506034650094403,-0.021759485300387064,1.083651847868738,-0.09090888073288443,0.0,74.55191710663343,-0.5633788489399993,-0.0056337884893999934,0.41549685261741887,26.807699584960936,-2.836904420366619,4.612982079245641,0.14999961853027344,0.2999992370605469,0.07499885559082031,0.07500076293945312
