Datetime,Open,High,Low,Close,Volume,RSI_14,ATR_50,EMA_20,EMA_50,dist_ema20_pct,dist_ema50_pct,VWAP_20,dist_vwap_pct,MACD_line,MACD_signal,MACD_hist,RVOL_20,ER_Kaufman_10,Gap_pct,ADX_14,ROC_10,Momentum_10,Volatility_20,SMA_10,dist_bb_upper_pct,dist_bb_lower_pct,Candle_Body,Candle_Range,Upper_Wick,Lower_Wick,SMA,ATR,ER,RVOL,VWAP,ROC,Estructura_OK,label,entry_idx
2023-08-31 13:30:00-04:00,19.984498977661133,20.100000381469727,19.950000762939453,19.950000762939453,58826,35.13515371170095,0.5538898468017578,20.576724996415585,21.43512730746922,-3.0457919498137134,-6.928470837736819,20.588392704073,-3.100737149856556,-0.3739568321012783,-0.3437892747398738,-0.0301675573614044,0.4574865536624743,-0.5199991861979166,-0.0020225990078168,17.86367775421111,-4.659491085640088,-0.0465949108564008,0.1774610696454973,20.41515026092529,-7.009030880961888,0.6332688747314883,0.0344982147216796,0.1499996185302734,0.1155014038085937,0.0,20.41515026092529,0.5538898468017578,-0.5199991861979166,0.4574865536624743,20.588392704073,-4.659491085640088,True,0,165
2023-08-31 14:30:00-04:00,19.950000762939453,20.17500114440918,19.649999618530277,19.649999618530277,198513,35.13512956216921,0.558389892578125,20.488465436616984,21.36512230005985,-4.09237978647344,-8.027675467716703,20.52226650558988,-4.250343824460195,-0.4031316829255509,-0.3556577563770093,-0.0474739265485416,1.4946619217081851,-0.916665871938575,0.0,19.230168817271863,-7.74647735977092,-0.0774647735977092,0.1819790744346172,20.250150299072267,-8.677938051446858,-0.0525688755298799,0.3000011444091797,0.5250015258789062,0.2250003814697265,0.0,20.250150299072267,0.558389892578125,-0.916665871938575,1.4946619217081851,20.52226650558988,-7.74647735977092,True,0,166
2023-08-31 15:30:00-04:00,19.649999618530277,19.875,19.049999237060547,19.19999885559082,806292,30.95237806901329,0.5613899230957031,20.36575433366211,21.280215498315965,-5.724096731071916,-9.775355155072395,20.218163522234,-5.035890947877125,-0.4572928755388759,-0.3759847802093826,-0.0813080953294932,4.9706998288318855,-0.9167353092516088,0.0,23.565981861536947,-7.9202970383521425,-0.0792029703835214,0.1905014569832566,20.085000228881835,-11.238317250587048,-1.0446916059956457,0.4500007629394531,0.8250007629394531,0.2250003814697265,0.1499996185302734,20.085000228881835,0.5613899230957031,-0.9167353092516088,4.9706998288318855,20.218163522234,-7.9202970383521425,True,1,167
2023-09-01 09:30:00-04:00,19.349998474121094,20.100000381469727,19.349998474121094,19.875,387313,36.95653736327223,0.5703899765014648,20.31901582569429,21.225109008185928,-2.1852230910358,-6.3609049435987775,20.118460135746357,-1.2101330524485572,-0.4406692983965747,-0.3889216838468211,-0.0517476145497536,2.2417708990513456,-0.3333327681939558,0.0078124805974452,24.8036734187987,-3.6363636363636376,-0.0363636363636363,0.2343701735664431,20.01000022888184,-7.538407259562259,2.462295209599895,0.5250015258789062,0.7500019073486328,0.2250003814697265,0.0,20.01000022888184,0.5703899765014648,-0.3333327681939558,2.2417708990513456,20.118460135746357,-3.6363636363636376,True,0,168
2023-09-05 10:30:00-04:00,20.025001525878903,20.100000381469727,19.5,19.57499885559082,147063,44.44443547397452,0.5628898620605469,20.374830843446823,21.01869110117873,-3.925588359489408,-6.868611554536567,20.18657536829065,-3.029619940688437,-0.1911507317790217,-0.2066604518964971,0.0155097201174753,0.5873019803166398,-0.0181819863225889,-0.0037312862769874,25.19152955674461,-0.3816832793662073,-0.003816832793662,0.2950690066942394,20.309999656677245,-8.55906497735966,1.6056772502120908,0.4500026702880859,0.6000003814697266,0.0749988555908203,0.0749988555908203,20.309999656677245,0.5628898620605469,-0.0181819863225889,0.5873019803166398,20.18657536829065,-0.3816832793662073,True,0,176
2023-09-05 11:30:00-04:00,19.649999618530277,19.649999618530277,19.349998474121094,19.349998474121094,125366,41.53844408266811,0.5607299041748047,20.2772277606539,20.95325217462745,-4.572761609612189,-7.651574500915695,20.149083777795248,-3.9658642173832463,-0.2512371392693993,-0.2155757893710775,-0.0356613498983217,0.4998781864413335,0.0384614067906442,0.0038314568237143,27.607752574211325,0.7812480597445104,0.0078124805974451,0.2896626115521955,20.324999618530278,-9.543748345401312,1.0804822942907883,0.3000011444091797,0.3000011444091797,0.0,0.0,20.324999618530278,0.5607299041748047,0.0384614067906442,0.4998781864413335,20.149083777795248,0.7812480597445104,True,0,177
2023-09-05 12:30:00-04:00,19.349998474121094,19.649999618530277,19.274999618530277,19.57499885559082,53517,45.4545244369572,0.5652299118041992,20.21034881731456,20.89920302486131,-3.1436862741301206,-6.336146731027216,20.13950310613424,-2.802970100942945,-0.2775015347726075,-0.2279609384513835,-0.0495405963212239,0.2121484384987753,-0.0869567861476839,0.0,30.03339294178901,-1.509439720297756,-0.0150943972029775,0.293136201060089,20.294999504089358,-8.271490637293663,2.540181720575279,0.2250003814697265,0.375,0.0750007629394531,0.0749988555908203,20.294999504089358,0.5652299118041992,-0.0869567861476839,0.2121484384987753,20.13950310613424,-1.509439720297756,True,0,178
2023-09-05 13:30:00-04:00,19.57499885559082,19.649999618530277,19.5,19.5,76952,45.45454195161273,0.5592299270629882,20.142696548998885,20.844332318004007,-3.190717526004865,-6.44939016272955,20.12362254124243,-3.098957655185313,-0.3008994566553227,-0.2425486420921714,-0.0583508145631512,0.3049617915990065,-0.2380951227605315,0.0,32.135614593689674,-3.703703703703709,-0.037037037037037,0.2930272401441816,20.219999504089355,-8.454466860739023,2.5205252502701065,0.0749988555908203,0.1499996185302734,0.0750007629394531,0.0,20.219999504089355,0.5592299270629882,-0.2380951227605315,0.3049617915990065,20.12362254124243,-3.703703703703709,True,0,179
2023-09-05 14:30:00-04:00,19.530000686645508,19.64700126647949,19.049999237060547,19.049999237060547,185709,44.117648158793,0.5591699981689453,20.03863013833809,20.77396631482976,-4.933625175236327,-8.298690060638705,20.08328902415356,-5.145022739304828,-0.3516996049556944,-0.264378834664876,-0.0873207702908183,0.7260339765088373,-0.7297286894434741,0.0015384967510516,35.83289118158589,-9.608539636969317,-0.0960853963696931,0.3006651237237279,20.01749954223633,-10.811103874873892,1.0376470409914276,0.4800014495849609,0.5970020294189453,0.1170005798339843,0.0,20.01749954223633,0.5591699981689453,-0.7297286894434741,0.7260339765088373,20.08328902415356,-9.608539636969317,True,0,180
2023-09-05 15:30:00-04:00,19.125,19.19999885559082,19.049999237060547,19.049999237060547,136879,48.38710206686708,0.5591699981689453,19.94447481440689,20.70635976276038,-4.484828934679312,-7.9992840106967265,20.03562538678626,-4.919368029189379,-0.3874923182399676,-0.2890015313798943,-0.0984907868600732,0.5471553152162095,-0.7777771498446925,0.0039370480810069,39.0371975577626,-9.929079996908564,-0.0992907999690856,0.2977497557413472,19.80749950408936,-10.96283193477623,1.689314003638881,0.0750007629394531,0.1499996185302734,0.0749988555908203,0.0,19.80749950408936,0.5591699981689453,-0.7777771498446925,0.5471553152162095,20.03562538678626,-9.929079996908564,True,0,181
